num_bikes_disabled,num_scooters_available,num_docks_available,num_docks_disabled,is_installed,is_renting,num_bikes_available,num_scooters_unavailable,num_ebikes_available,station_id,is_returning,time_reported,n_classic,n_electric,n_scooters,time_retrieved,name,lat,lon,capacity,community,is_no_classic,is_no_docks,is_problem_station,is_public_rack
0,0.0,8,0,1,1,13,0.0,0,a3a3b731-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 06:10 AM,13,0,0,11/17/2023 06:11 AM,Honore St & Division St,41.903119,-87.673935,23,WEST TOWN,False,False,False,False
0,2.0,0,0,1,1,18,1.0,2,a3a3b731-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 06:30 PM,16,2,2,11/17/2023 06:31 PM,Honore St & Division St,41.903119,-87.673935,23,WEST TOWN,False,True,True,False
0,0.0,8,0,1,1,13,0.0,0,a3a3b731-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 07:09 AM,13,0,0,11/17/2023 07:09 AM,Honore St & Division St,41.903119,-87.673935,23,WEST TOWN,False,False,False,False
0,1.0,4,0,1,1,16,0.0,2,a3a3b731-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 07:43 PM,14,2,1,11/17/2023 07:43 PM,Honore St & Division St,41.903119,-87.673935,23,WEST TOWN,False,False,False,False
0,0.0,8,0,1,1,13,0.0,0,a3a3b731-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 08:04 AM,13,0,0,11/17/2023 08:06 AM,Honore St & Division St,41.903119,-87.673935,23,WEST TOWN,False,False,False,False
0,1.0,5,0,1,1,15,0.0,1,a3a3b731-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 08:17 PM,14,1,1,11/17/2023 08:18 PM,Honore St & Division St,41.903119,-87.673935,23,WEST TOWN,False,False,False,False
0,0.0,11,0,1,1,10,0.0,0,a3a3b731-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 09:05 AM,10,0,0,11/17/2023 09:06 AM,Honore St & Division St,41.903119,-87.673935,23,WEST TOWN,False,False,False,False
0,1.0,3,0,1,1,17,0.0,1,a3a3b731-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 09:05 PM,16,1,1,11/17/2023 09:06 PM,Honore St & Division St,41.903119,-87.673935,23,WEST TOWN,False,False,False,False
0,1.0,5,0,1,1,15,0.0,1,a3a3b731-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 10:05 PM,14,1,1,11/17/2023 10:07 PM,Honore St & Division St,41.903119,-87.673935,23,WEST TOWN,False,False,False,False
0,0.0,9,0,1,1,12,0.0,1,a3a3b731-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 10:07 AM,11,1,0,11/17/2023 10:09 AM,Honore St & Division St,41.903119,-87.673935,23,WEST TOWN,False,False,False,False
0,0.0,8,0,1,1,13,0.0,0,a3a3b731-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 11:03 AM,13,0,0,11/17/2023 11:05 AM,Honore St & Division St,41.903119,-87.673935,23,WEST TOWN,False,False,False,False
0,1.0,5,0,1,1,15,0.0,1,a3a3b731-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 11:04 PM,14,1,1,11/17/2023 11:05 PM,Honore St & Division St,41.903119,-87.673935,23,WEST TOWN,False,False,False,False
0,0.0,7,0,1,1,13,1.0,0,a3a3b731-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 12:08 PM,13,0,0,11/17/2023 12:08 PM,Honore St & Division St,41.903119,-87.673935,23,WEST TOWN,False,False,False,False
0,0.0,8,0,1,1,13,0.0,0,a3a3b731-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 12:07 AM,13,0,0,11/17/2023 12:09 AM,Honore St & Division St,41.903119,-87.673935,23,WEST TOWN,False,False,False,False
3,0.0,6,0,1,1,5,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 01:02 PM,4,1,0,11/17/2023 01:04 PM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,5,0,1,1,6,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 01:04 AM,5,1,0,11/17/2023 01:05 AM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,6,0,1,1,5,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 02:06 PM,4,1,0,11/17/2023 02:06 PM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,6,0,1,1,5,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 02:06 AM,4,1,0,11/17/2023 02:07 AM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,6,0,1,1,5,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 03:03 PM,4,1,0,11/17/2023 03:05 PM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,6,0,1,1,5,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 03:05 AM,4,1,0,11/17/2023 03:06 AM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,6,0,1,1,5,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 04:06 AM,4,1,0,11/17/2023 04:06 AM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,7,0,1,1,5,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 04:05 PM,3,1,0,11/17/2023 04:06 PM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,6,0,1,1,5,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 05:03 AM,4,1,0,11/17/2023 05:05 AM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,7,0,1,1,4,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 05:04 PM,3,1,0,11/17/2023 05:05 PM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,6,0,1,1,5,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 06:10 AM,4,1,0,11/17/2023 06:11 AM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,7,0,1,1,4,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 06:30 PM,3,1,0,11/17/2023 06:31 PM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,6,0,1,1,5,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 07:08 AM,4,1,0,11/17/2023 07:09 AM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,7,0,1,1,4,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 07:43 PM,3,1,0,11/17/2023 07:43 PM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,6,0,1,1,5,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 08:04 AM,4,1,0,11/17/2023 08:06 AM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,7,0,1,1,4,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 08:17 PM,3,1,0,11/17/2023 08:18 PM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,6,0,1,1,5,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 09:05 AM,4,1,0,11/17/2023 09:06 AM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,7,0,1,1,4,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 09:05 PM,3,1,0,11/17/2023 09:06 PM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,7,0,1,1,4,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 10:05 PM,3,1,0,11/17/2023 10:07 PM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,6,0,1,1,5,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 10:09 AM,4,1,0,11/17/2023 10:09 AM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,6,0,1,1,5,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 11:04 AM,4,1,0,11/17/2023 11:05 AM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,7,0,1,1,4,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 11:05 PM,3,1,0,11/17/2023 11:05 PM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,6,0,1,1,5,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 12:08 PM,4,1,0,11/17/2023 12:08 PM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
3,0.0,4,0,1,1,7,0.0,1,792ceba0-564f-4a2c-bcb5-90da781ffeef,1,11/17/2023 12:09 AM,6,1,0,11/17/2023 12:09 AM,State St & 95th St,41.7218499,-87.6228544,15,ROSELAND,False,False,False,False
0,0.0,7,0,1,1,8,0.0,2,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 01:02 PM,6,2,0,11/17/2023 01:04 PM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
1,0.0,6,0,1,1,8,0.0,1,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 01:04 AM,7,1,0,11/17/2023 01:05 AM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
0,0.0,6,0,1,1,9,0.0,3,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 02:06 PM,6,3,0,11/17/2023 02:06 PM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
2,0.0,6,0,1,1,7,0.0,0,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 02:06 AM,7,0,0,11/17/2023 02:07 AM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
0,0.0,7,0,1,1,8,0.0,3,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 03:03 PM,5,3,0,11/17/2023 03:05 PM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
2,0.0,6,0,1,1,7,0.0,0,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 03:06 AM,7,0,0,11/17/2023 03:06 AM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
2,0.0,6,0,1,1,7,0.0,0,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 04:05 AM,7,0,0,11/17/2023 04:06 AM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
0,0.0,6,0,1,1,9,0.0,3,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 04:05 PM,6,3,0,11/17/2023 04:06 PM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
2,0.0,7,0,1,1,6,0.0,0,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 05:03 AM,6,0,0,11/17/2023 05:05 AM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
0,0.0,6,0,1,1,9,0.0,3,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 05:04 PM,6,3,0,11/17/2023 05:05 PM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
2,0.0,7,0,1,1,6,0.0,0,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 06:10 AM,6,0,0,11/17/2023 06:11 AM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
0,0.0,8,0,1,1,7,0.0,2,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 06:30 PM,5,2,0,11/17/2023 06:31 PM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
2,0.0,6,0,1,1,7,0.0,0,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 07:08 AM,7,0,0,11/17/2023 07:09 AM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
0,0.0,8,0,1,1,7,0.0,2,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 07:43 PM,5,2,0,11/17/2023 07:43 PM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
2,0.0,6,0,1,1,7,0.0,0,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 08:06 AM,7,0,0,11/17/2023 08:06 AM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
