station_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_ebikes_available,n_classic,n_electric,n_all_bikes,is_no_classic,is_no_docks,is_problem_station,station_id_len,name,lat,lon,capacity,short_name,is_public_rack
a3a3a7b4-a135-11e9-9cda-0a87ae2ba916,11,2,1,6,5,6,13,False,False,False,36,Morgan St & 18th St,41.858086,-87.651073,15,13163,False
a3b0eb93-a135-11e9-9cda-0a87ae2ba916,4,0,7,2,2,2,4,False,False,False,36,Bosworth Ave & Howard St,42.019537,-87.669563,11,16806,False
a3b241df-a135-11e9-9cda-0a87ae2ba916,1,0,6,0,1,0,1,False,False,False,36,Ashland Ave & 66th St,41.774074,-87.663815,7,16950,False
a3ad7b51-a135-11e9-9cda-0a87ae2ba916,5,0,6,2,3,2,5,False,False,False,36,DuSable Museum,41.79156801058,-87.6078521774,11,KA1503000075,False
a3ad8aa3-a135-11e9-9cda-0a87ae2ba916,9,1,4,0,9,0,10,False,False,False,36,Harper Ave & 59th St,41.78794281287,-87.5883151702,15,KA1503000070,False
a3aa5ed1-a135-11e9-9cda-0a87ae2ba916,2,0,9,2,0,2,2,True,False,True,36,Damen Ave & Charleston St,41.920082,-87.677855,11,13288,False
a3a7af11-a135-11e9-9cda-0a87ae2ba916,9,1,5,1,8,1,10,False,False,False,36,Halsted St & 18th St,41.85750568031716,-87.64599144458771,15,13099,False
7e435d2a-617e-4c3f-bed0-a8801c20f265,11,1,3,0,11,0,12,False,False,False,36,Stony Island Ave & 90th St,41.731394943302355,-87.58574366569519,15,20236,False
a3b3968b-a135-11e9-9cda-0a87ae2ba916,4,1,10,2,2,2,5,False,False,False,36,Clark St & Newport St,41.94454,-87.654678,15,632,False
a3ad42c3-a135-11e9-9cda-0a87ae2ba916,5,2,4,1,4,1,7,False,False,False,36,Halsted St & 47th Pl,41.80813391481,-87.6456165545,11,KA1503000051,False
a3a434ce-a135-11e9-9cda-0a87ae2ba916,0,1,17,0,0,0,1,True,False,True,36,Federal St & Polk St,41.87207763285,-87.6295437729,19,SL-008,False
1867617341378224632,6,1,8,3,3,3,7,False,False,False,19,Karlov Ave & Lawrence Ave,41.967947,-87.730409,15,23107,False
a3add889-a135-11e9-9cda-0a87ae2ba916,6,0,5,0,6,0,6,False,False,False,36,Central Park Ave & 24th St,41.8481,-87.715068,11,15687,False
8fd03909-317e-4b6c-b8e9-f4c28b4c90b1,1,0,14,0,1,0,1,False,False,False,36,Torrence Ave & 126th Pl,41.66631200825726,-87.55721569061278,15,20217,False
a3aca268-a135-11e9-9cda-0a87ae2ba916,5,0,6,2,3,2,5,False,False,False,36,Sacramento Blvd & Franklin Blvd,41.89046879243862,-87.70260751247406,11,KA1504000113,False
a3a57a52-a135-11e9-9cda-0a87ae2ba916,0,0,10,0,0,0,0,True,False,True,36,Green St & Washington Blvd,41.88318130597391,-87.64872461557388,11,13053,False
a3b45e26-a135-11e9-9cda-0a87ae2ba916,6,0,5,0,6,0,6,False,False,False,36,Eggleston Ave & 69th St,41.768898,-87.635876,11,650,False
a3a5af44-a135-11e9-9cda-0a87ae2ba916,11,0,1,3,8,3,11,False,False,False,36,Ogden Ave & Congress Pkwy,41.87501,-87.67328,15,13081,False
a3a9acc5-a135-11e9-9cda-0a87ae2ba916,6,1,4,1,5,1,7,False,False,False,36,California Ave & North Ave,41.910459,-87.698045,11,13258,False
1850867138125484782,6,0,5,2,4,2,6,False,False,False,19,Woodlawn Ave & 58th St,41.789381,-87.596479,11,22002,False
a3aa4f80-a135-11e9-9cda-0a87ae2ba916,14,0,1,6,8,6,14,False,False,False,36,Southport Ave & Clybourn Ave,41.920771,-87.663712,15,TA1309000030,False
a3aca790-a135-11e9-9cda-0a87ae2ba916,0,0,27,0,0,0,0,True,False,True,36,Artesian Ave & Hubbard St,41.8895,-87.688257,27,15664,False
a3af2216-a135-11e9-9cda-0a87ae2ba916,6,0,5,4,2,4,6,False,False,False,36,2112 W Peterson Ave,41.991178,-87.683593,11,KA1504000155,False
c1f104db-9ee7-4999-bd4a-ddd766c75e04,1,0,10,1,0,1,1,True,False,True,36,Burnham Greenway & 105th St,41.7045750872071,-87.52823173999786,11,20222,False
391d5cd8-c87c-42f8-94df-823f94284005,7,0,8,1,6,1,7,False,False,False,36,Calumet Park,41.71370983035615,-87.53084421157837,15,20224,False
a3b26084-a135-11e9-9cda-0a87ae2ba916,1,0,10,0,1,0,1,False,False,False,36,Vernon Ave & 75th St,41.758361,-87.614138,11,571,False
a3b2f698-a135-11e9-9cda-0a87ae2ba916,8,0,7,4,4,4,8,False,False,False,36,Dodge Ave & Church St,42.048308,-87.698224,15,600,False
a3aa59bb-a135-11e9-9cda-0a87ae2ba916,2,0,9,1,1,1,2,False,False,False,36,Leavitt St & Armitage Ave,41.917805,-87.682437,11,TA1309000029,False
a3afc347-a135-11e9-9cda-0a87ae2ba916,15,1,3,5,10,5,16,False,False,False,36,California Ave & Byron St,41.95216219326,-87.698051113,19,15628,False
a3b29a90-a135-11e9-9cda-0a87ae2ba916,3,0,8,0,3,0,3,False,False,False,36,Phillips Ave & 83rd St,41.744531,-87.56506,11,582,False
a3b3686c-a135-11e9-9cda-0a87ae2ba916,8,2,5,1,7,1,10,False,False,False,36,California Ave & Cortez St,41.900363,-87.696704,15,17660,False
a3ac83bc-a135-11e9-9cda-0a87ae2ba916,5,0,10,4,1,4,5,False,False,False,36,Ashland Ave & Archer Ave,41.83920868403,-87.6656098589,15,15442,False
1871990322214447924,11,0,4,3,8,3,11,False,False,False,19,Lamon Ave & Armitage Ave,41.91676,-87.749458,15,21357,False
a3b0bd42-a135-11e9-9cda-0a87ae2ba916,6,1,8,5,1,5,7,False,False,False,36,Albany Ave & Bloomingdale Ave,41.91402671273,-87.705126462,15,15655,False
a3a5d8db-a135-11e9-9cda-0a87ae2ba916,4,0,13,0,4,0,4,False,False,False,36,Damen Ave & Division St,41.903266,-87.678435,19,13136,False
1863873159929715228,13,0,2,6,7,6,13,False,False,False,19,Damen Ave & 81st St,41.746534,-87.673055,15,23120,False
a3a46e71-a135-11e9-9cda-0a87ae2ba916,26,3,1,11,15,11,29,False,False,False,36,Michigan Ave & Lake St,41.886022,-87.624398,35,TA1305000011,False
6fd280b0-74de-4a89-947d-3be40afa079c,4,1,11,4,0,3,5,True,False,True,36,Altgeld Gardens,41.656665529673724,-87.59880065917969,15,20212,False
a3ac7978-a135-11e9-9cda-0a87ae2ba916,4,1,6,2,2,2,5,False,False,False,36,Loomis St & Archer Ave,41.84163253965,-87.6574349533,11,KA1503000040,False
a3ab812d-a135-11e9-9cda-0a87ae2ba916,32,1,5,1,31,1,33,False,False,False,36,Adler Planetarium,41.866095,-87.607267,39,13431,False
a3a61a0b-a135-11e9-9cda-0a87ae2ba916,5,0,10,0,5,0,5,False,False,False,36,Sedgwick St & Webster Ave,41.922167,-87.638888,15,13191,False
a065d29d-a081-47f4-8d0f-9a572f6085fe,4,2,9,0,4,0,6,False,False,False,36,Michigan Ave & 114th St,41.68701479467118,-87.62105226516724,15,20243,False
a3b26acf-a135-11e9-9cda-0a87ae2ba916,6,0,5,0,6,0,6,False,False,False,36,State St & 79th St,41.750794,-87.624424,11,573,False
a3a6e866-a135-11e9-9cda-0a87ae2ba916,7,0,16,1,6,1,7,False,False,False,36,Rush St & Superior St,41.89576474564,-87.6259080327,23,15530,False
a3b02ef1-a135-11e9-9cda-0a87ae2ba916,13,0,2,3,10,3,13,False,False,False,36,Central Park Ave & North Ave,41.90965687563,-87.7166319516,15,15652,False
a3ad2843-a135-11e9-9cda-0a87ae2ba916,12,0,2,0,12,0,12,False,False,False,36,Lake Park Ave & 35th St,41.83127423549,-87.6087991946,19,KA1503000004,False
a3b3820c-a135-11e9-9cda-0a87ae2ba916,0,0,18,0,0,0,0,True,False,True,36,LaSalle Dr & Huron St,41.894877,-87.632326,19,KP1705001026,False
c4040b17-88bd-40ab-9aae-2655d6771580,6,2,7,3,3,3,8,False,False,False,36,Greenwood Ave & 91st St,41.728264268162725,-87.59729862213135,15,20235,False
22afe78c-e8f7-4a80-969e-7ddeafdf49da,4,0,11,0,4,0,4,False,False,False,36,Halsted St & 104th St,41.70513978893236,-87.6424241065979,15,20125,False
1754781885939323186,1,1,9,0,1,0,2,False,False,False,19,Stony Island Ave & 63rd St,41.780506,-87.586853,11,653B,False
a3a62025-a135-11e9-9cda-0a87ae2ba916,7,0,12,0,7,0,7,False,False,False,36,Larrabee St & Webster Ave,41.921822,-87.64414,19,13193,False
a3a4c618-a135-11e9-9cda-0a87ae2ba916,8,1,10,2,6,2,9,False,False,False,36,Jefferson St & Monroe St,41.880329633634624,-87.64274597167967,19,WL-011,False
a3ad8587-a135-11e9-9cda-0a87ae2ba916,17,2,8,1,16,1,19,False,False,False,36,Museum of Science and Industry,41.79172820953,-87.583945009,27,KA1503000074,False
a3ad61c2-a135-11e9-9cda-0a87ae2ba916,2,1,16,2,0,2,3,True,False,True,36,Cornell Ave & Hyde Park Blvd,41.802406,-87.586924,19,KA1503000007,False
a3afb917-a135-11e9-9cda-0a87ae2ba916,6,1,8,5,1,5,7,False,False,False,36,Sawyer Ave & Irving Park Rd,41.95358617895,-87.7093107999,15,KA1504000096,False
a3ac4548-a135-11e9-9cda-0a87ae2ba916,2,0,13,0,2,0,2,False,False,False,36,South Shore Dr & 67th St,41.773643,-87.567514,15,KA1503000029,False
b43a9764-2b1d-4fa0-a13f-7e05eddc7fcd,9,0,14,0,9,0,9,False,False,False,36,Western Ave & 111th St,41.691211034981045,-87.68129736185074,23,20205,False
a3acacbc-a135-11e9-9cda-0a87ae2ba916,12,1,2,9,3,9,13,False,False,False,36,Kedzie Ave & Lake St,41.88460328501,-87.7063037436,15,KA1504000106,False
a3b10f66-a135-11e9-9cda-0a87ae2ba916,8,0,3,0,8,0,8,False,False,False,36,Cicero Ave & Lake St,41.886841,-87.745261,11,16903,False
a3b0f0b6-a135-11e9-9cda-0a87ae2ba916,7,1,7,1,6,1,8,False,False,False,36,Eastlake Ter & Howard St,42.01920250193227,-87.66430288553238,15,523,False
a3b2810e-a135-11e9-9cda-0a87ae2ba916,3,0,8,0,3,0,3,False,False,False,36,Stony Island Ave & South Chicago Ave,41.751173,-87.585337,11,577,False
a3b11993-a135-11e9-9cda-0a87ae2ba916,10,0,1,1,9,1,10,False,False,False,36,Central Ave & Lake St,41.887664,-87.765469,11,16905,False
a3a6054c-a135-11e9-9cda-0a87ae2ba916,1,0,12,0,1,0,1,False,False,False,36,Clybourn Ave & Division St,41.904613,-87.640552,15,TA1307000115,False
1869052846885132442,6,5,4,2,4,2,11,False,False,False,19,Kedzie Ave & 73rd St,41.760703,-87.702292,15,23136,False
a3b218cd-a135-11e9-9cda-0a87ae2ba916,6,1,4,0,6,0,7,False,False,False,36,Seeley Ave & Garfield Blvd,41.794087,-87.675478,11,557,False
a3a7cd56-a135-11e9-9cda-0a87ae2ba916,6,0,6,0,6,0,6,False,False,False,36,Laflin St & Cullerton St,41.85491457576575,-87.66355991363525,15,13307,False
a3a58ee0-a135-11e9-9cda-0a87ae2ba916,7,0,8,2,5,2,7,False,False,False,36,Western Ave & Winnebago Ave,41.91552,-87.687022,15,13068,False
a3a88a6d-a135-11e9-9cda-0a87ae2ba916,9,1,1,3,6,3,10,False,False,False,36,Ashland Ave & Belle Plaine Ave,41.956057,-87.668835,11,13249,False
625e37ea-24ea-4f13-9a54-6322466ec521,6,0,9,2,4,2,6,False,False,False,36,Dauphin Ave & 87th St,41.73648,-87.601252,15,20116,False
a3a4ea00-a135-11e9-9cda-0a87ae2ba916,20,2,12,3,17,3,22,False,False,False,36,Daley Center Plaza,41.884241,-87.629634,39,TA1306000010,False
a3b42a3e-a135-11e9-9cda-0a87ae2ba916,6,1,4,1,5,1,7,False,False,False,36,Bernard St & Elston Ave,41.949923,-87.713949,11,18016,False
a3a49288-a135-11e9-9cda-0a87ae2ba916,11,2,6,3,8,3,13,False,False,False,36,Wabash Ave & Roosevelt Rd,41.867227,-87.625961,23,TA1305000002,False
a3ad1e12-a135-11e9-9cda-0a87ae2ba916,3,0,10,1,2,1,3,False,False,False,36,Wentworth Ave & 33rd St,41.83452988563,-87.6318229814,15,15445,False
a3a5b496-a135-11e9-9cda-0a87ae2ba916,11,2,2,4,7,4,13,False,False,False,36,California Ave & Milwaukee Ave,41.922695,-87.697153,15,13084,False
a3b0d1d5-a135-11e9-9cda-0a87ae2ba916,11,0,8,0,11,0,11,False,False,False,36,Paulina St & Howard St,42.019159,-87.673573,19,515,False
a3b453f2-a135-11e9-9cda-0a87ae2ba916,2,0,5,0,2,0,2,False,False,False,36,Carpenter St & 63rd St,41.77987,-87.650919,7,18025,False
1859717449875884116,7,1,7,0,7,0,8,False,False,False,19,Kedzie Ave & 66th Pl,41.772584,-87.703007,15,23143,False
1863873701095594368,10,1,4,5,5,5,11,False,False,False,19,Wood St & 84th St,41.741192,-87.668106,15,23124,False
a3b30b06-a135-11e9-9cda-0a87ae2ba916,11,1,2,2,9,2,12,False,False,False,36,Sheridan Rd & Noyes St (NU),42.058239,-87.677432,15,604,False
a3b46866-a135-11e9-9cda-0a87ae2ba916,1,1,9,0,1,0,2,False,False,False,36,Rhodes Ave & 71st St,41.766,-87.611726,11,652,False
a3a42a93-a135-11e9-9cda-0a87ae2ba916,9,1,7,5,4,5,10,False,False,False,36,Wabash Ave & Adams St,41.87947235235,-87.6256886059,23,KA1503000015,False
a3aa10ca-a135-11e9-9cda-0a87ae2ba916,11,0,8,0,11,0,11,False,False,False,36,Broadway & Argyle St,41.973815,-87.65966,19,13108,False
a3aaca0e-a135-11e9-9cda-0a87ae2ba916,13,0,5,3,10,3,13,False,False,False,36,Lincoln Ave & Addison St,41.946176,-87.673308,19,TA1309000050,False
1870208802121658482,0,0,15,0,0,0,0,True,False,True,19,Rainbow - Beach,41.75787144829,-87.54938625,15,KA1503000049.1,False
a3a7dc8c-a135-11e9-9cda-0a87ae2ba916,8,3,4,5,3,6,11,False,False,False,36,St. Clair St & Erie St,41.89434513742426,-87.62279838323593,19,13016,False
a3b49122-a135-11e9-9cda-0a87ae2ba916,4,0,11,0,4,0,4,False,False,False,36,Sheridan Rd & Columbia Ave,42.004583,-87.661406,15,660,False
1866476559603607834,0,0,3,0,0,0,0,True,False,True,19,Streeter Dr/Grand Ave,41.892401,-87.612388,4,PI00002,False
1866477298337982542,3,0,1,0,0,0,3,True,False,True,19,Leavitt St/North Ave,41.910077,-87.682306,4,PI00003,False
a3b1eaa7-a135-11e9-9cda-0a87ae2ba916,3,0,3,3,0,3,3,True,False,True,36,Morgan St & Pershing Rd,41.823613,-87.650931,7,16933,False
a3a771c2-a135-11e9-9cda-0a87ae2ba916,2,1,12,0,2,0,3,False,False,False,36,Southport Ave & Wrightwood Ave,41.928773,-87.663913,15,TA1307000113,False
a3a5f0b8-a135-11e9-9cda-0a87ae2ba916,3,2,13,2,1,2,5,False,False,False,36,Peoria St & Jackson Blvd,41.8776415962753,-87.64961779117584,19,13158,False
a3a5c440-a135-11e9-9cda-0a87ae2ba916,9,0,6,0,9,0,9,False,False,False,36,Clark St & North Ave,41.911974,-87.631942,15,13128,False
a3b310ac-a135-11e9-9cda-0a87ae2ba916,13,0,1,2,11,2,13,False,False,False,36,University Library (NU),42.052939,-87.673447,15,605,False
a3a3eb9a-a135-11e9-9cda-0a87ae2ba916,7,1,10,1,6,1,8,False,False,False,36,Larrabee St & North Ave,41.91021,-87.6435,19,TA1306000008,False
a3b377cb-a135-11e9-9cda-0a87ae2ba916,11,1,2,1,10,1,12,False,False,False,36,Dodge Ave & Main St,42.03463185161588,-87.69918769598006,15,E011,False
a3a77c8d-a135-11e9-9cda-0a87ae2ba916,7,0,33,3,4,3,7,False,False,False,36,Canal St & Adams St,41.879255,-87.639904,43,13011,False
a3b4728f-a135-11e9-9cda-0a87ae2ba916,1,0,9,1,0,1,1,True,False,True,36,Racine Ave & Washington Blvd,41.883073,-87.656952,11,654,False
a3ac2671-a135-11e9-9cda-0a87ae2ba916,8,0,6,0,8,0,8,False,False,False,36,Halsted St & Wrightwood Ave,41.929143,-87.649077,15,TA1309000061,False
a3a42574-a135-11e9-9cda-0a87ae2ba916,17,0,5,8,9,8,17,False,False,False,36,Clark St & Lake St,41.88602082773,-87.6308760584,27,KA1503000012,False
a3b00055-a135-11e9-9cda-0a87ae2ba916,6,2,7,0,6,0,8,False,False,False,36,Kosciuszko Park,41.93058537138,-87.7237773635,15,15643,False
a3a8711c-a135-11e9-9cda-0a87ae2ba916,8,0,8,2,6,2,8,False,False,False,36,Morgan St & Polk St,41.871737,-87.65103,19,TA1307000130,False
a3a45e3b-a135-11e9-9cda-0a87ae2ba916,28,0,1,11,17,11,28,False,False,False,36,Dearborn St & Monroe St,41.881319815,-87.6295209193,39,TA1305000006,False
a3a378ca-a135-11e9-9cda-0a87ae2ba916,10,1,11,2,8,2,11,False,False,False,36,Burnham Harbor,41.85741178707404,-87.61379152536392,23,15545,False
a3acd5b1-a135-11e9-9cda-0a87ae2ba916,6,1,4,0,6,0,7,False,False,False,36,Halsted St & 63rd St,41.77938114228,-87.6446208145,11,KA1503000055,False
87d2a090-22cd-471b-b622-fef3923999dd,3,0,12,0,3,0,3,False,False,False,36,Loomis St & 89th St,41.73237975329554,-87.65806943178177,15,20102,False
a3a39301-a135-11e9-9cda-0a87ae2ba916,5,1,8,3,2,3,6,False,False,False,36,Leavitt St & Archer Ave,41.82879201994,-87.6806044594,15,KA1503000068,False
a3b0d6ec-a135-11e9-9cda-0a87ae2ba916,8,1,2,1,7,1,9,False,False,False,36,Clark St & Jarvis Ave,42.015963,-87.675005,11,517,False
a3a89488-a135-11e9-9cda-0a87ae2ba916,8,5,6,0,7,0,13,False,False,False,36,Woodlawn Ave & 55th St,41.795264,-87.596471,19,TA1307000164,False
a3b25656-a135-11e9-9cda-0a87ae2ba916,8,0,3,3,5,3,8,False,False,False,36,Woodlawn Ave & 75th St,41.75916,-87.595751,11,569,False
1872721263815561908,2,0,13,2,0,2,2,True,False,True,19,Damen Ave & 87th St,41.736044,-87.672861,15,23121,False
9e5ce0b6-198f-48fa-9363-64ab5ec2b222,18,2,3,2,16,2,20,False,False,False,36,Chicago State University,41.71896342165455,-87.60829567909241,23,20106,False
a3b300d3-a135-11e9-9cda-0a87ae2ba916,6,0,8,2,4,2,6,False,False,False,36,Central St & Girard Ave,42.064313,-87.686152,15,E007,False
a3b21de7-a135-11e9-9cda-0a87ae2ba916,5,1,5,5,0,5,6,True,False,True,36,Ashland Ave & Garfield Blvd,41.792822,-87.664429,11,16943,False
a3a88f84-a135-11e9-9cda-0a87ae2ba916,2,3,14,0,2,0,5,False,False,False,36,Shore Dr & 55th St,41.795212,-87.580715,19,TA1308000009,False
a3a3f5e9-a135-11e9-9cda-0a87ae2ba916,0,2,13,0,0,0,2,True,False,True,36,Noble St & Milwaukee Ave,41.9007,-87.662607,15,13290,False
a3af956e-a135-11e9-9cda-0a87ae2ba916,10,1,4,5,5,5,11,False,False,False,36,Rockwell St & Eastwood Ave,41.96590013976,-87.6936384935,15,KA1504000093,False
a77136ee-060b-433b-88d0-ec74af1ef7ad,7,0,8,2,5,2,7,False,False,False,36,Halsted St & 111th St,41.69226255589166,-87.64261186122894,15,20127,False
a3adbedf-a135-11e9-9cda-0a87ae2ba916,4,0,7,3,1,3,4,False,False,False,36,Kedzie Ave & Roosevelt Rd,41.86649278172,-87.7064961757,11,15682,False
a3aab5c1-a135-11e9-9cda-0a87ae2ba916,13,0,5,2,11,2,13,False,False,False,36,Clark St & Leland Ave,41.96708783918421,-87.66729086637497,19,TA1309000014,False
a3a6fcac-a135-11e9-9cda-0a87ae2ba916,2,0,21,0,2,0,2,False,False,False,36,Clark St & Grace St,41.95078,-87.659172,23,TA1307000127,False
a3a41526-a135-11e9-9cda-0a87ae2ba916,10,9,25,2,8,2,19,False,False,False,36,Streeter Dr & Grand Ave,41.892278,-87.612043,43,13022,False
a3a8224f-a135-11e9-9cda-0a87ae2ba916,9,0,12,0,9,0,9,False,False,False,36,Halsted St & Dickens Ave,41.919936,-87.64883,23,13192,False
a3aa91f4-a135-11e9-9cda-0a87ae2ba916,10,0,5,3,7,3,10,False,False,False,36,Greenview Ave & Diversey Pkwy,41.93258963429789,-87.66593635082245,15,13294,False
a3b35885-a135-11e9-9cda-0a87ae2ba916,6,1,4,2,4,2,7,False,False,False,36,Keystone Ave & Fullerton Ave,41.92459,-87.72785,11,16010,False
a3b22815-a135-11e9-9cda-0a87ae2ba916,4,2,5,1,3,1,6,False,False,False,36,Marshfield Ave & 59th St,41.786833,-87.666215,11,560,False
1861613253877461614,4,0,11,0,4,0,4,False,False,False,19,St. Louis & 71st St,41.764354,-87.710121,15,23138,False
a3b1ff34-a135-11e9-9cda-0a87ae2ba916,8,0,3,1,7,1,8,False,False,False,36,Ashland Ave & McDowell Ave,41.80887,-87.66454,11,16937,False
a3b1efd6-a135-11e9-9cda-0a87ae2ba916,3,1,7,1,2,1,4,False,False,False,36,Marshfield Ave & 44th St,41.813996,-87.666589,11,549,False
a3af5804-a135-11e9-9cda-0a87ae2ba916,11,0,0,2,9,2,11,False,True,True,36,Ridge Blvd & Touhy Ave,42.01213227742,-87.6829126443,11,RP-006,False
a3a4d069-a135-11e9-9cda-0a87ae2ba916,26,1,18,7,19,7,27,False,False,False,36,Canal St & Jackson Blvd,41.877245,-87.639366,51,13138,False
a3b20e8a-a135-11e9-9cda-0a87ae2ba916,4,4,3,1,3,1,8,False,False,False,36,Ashland Ave & 50th St,41.803023,-87.664699,11,16940,False
a3a44ec7-a135-11e9-9cda-0a87ae2ba916,0,2,15,0,0,0,2,True,False,True,36,Wells St & Walton St,41.89993001,-87.63443007,19,TA1306000011,False
a3ad5c90-a135-11e9-9cda-0a87ae2ba916,9,3,3,2,7,2,12,False,False,False,36,Dorchester Ave & 49th St,41.805772,-87.592464,15,KA1503000069,False
1775509322900183222,0,2,9,0,0,0,2,True,False,True,19,Elizabeth St & Randolph St,41.884336,-87.658902,11,23001,False
a3aa9732-a135-11e9-9cda-0a87ae2ba916,1,3,15,0,1,0,4,False,False,False,36,Loomis St & Lexington St,41.87222873224032,-87.66136385500431,19,13332,False
a3acd078-a135-11e9-9cda-0a87ae2ba916,7,0,4,1,6,1,7,False,False,False,36,Halsted St & 56th St,41.79292964599,-87.6449900565,11,KA1503000011,False
a3a405a1-a135-11e9-9cda-0a87ae2ba916,7,4,8,1,6,1,11,False,False,False,36,Racine Ave & Congress Pkwy,41.87464,-87.65703,19,TA1306000025,False
a3b37ce0-a135-11e9-9cda-0a87ae2ba916,7,1,10,4,3,4,8,False,False,False,36,Delano Ct & Roosevelt Rd,41.867491,-87.63219,19,KA1706005007,False
a3adce47-a135-11e9-9cda-0a87ae2ba916,9,0,6,0,9,0,9,False,False,False,36,Central Park Ave & Ogden Ave,41.854063503874464,-87.71511733531952,15,15685,False
98fe78dc-4efa-4b39-a47c-0d94abcdb221,1,1,9,1,0,1,2,True,False,True,36,Ewing Ave & Burnham Greenway,41.71274876109496,-87.53481388092041,11,20223,False
a3af9f99-a135-11e9-9cda-0a87ae2ba916,5,0,6,0,5,0,5,False,False,False,36,Albany Ave & Montrose Ave,41.961041,-87.705866,11,15621,False
a3b372b1-a135-11e9-9cda-0a87ae2ba916,10,0,4,3,7,3,10,False,False,False,36,Dearborn St & Van Buren St,41.876268,-87.629155,15,624,False
a3a453fa-a135-11e9-9cda-0a87ae2ba916,22,0,9,9,13,9,22,False,False,False,36,State St & Kinzie St,41.889375466631684,-87.62707650661469,31,13050,False
a3b2dcf0-a135-11e9-9cda-0a87ae2ba916,0,0,11,0,0,0,0,True,False,True,36,Wabash Ave & 87th St,41.73655301831962,-87.62264415621758,11,595,False
a3a40ad8-a135-11e9-9cda-0a87ae2ba916,11,0,15,2,9,2,11,False,False,False,36,State St & Van Buren St,41.877181,-87.627844,27,TA1305000035,False
a3afc858-a135-11e9-9cda-0a87ae2ba916,4,0,7,0,4,0,4,False,False,False,36,Pulaski Rd & Eddy St,41.946264,-87.731023,11,KA1504000141,False
a3a781a6-a135-11e9-9cda-0a87ae2ba916,8,1,1,1,7,1,9,False,False,False,36,State St & 29th St,41.841707,-87.626938,11,13213,False
a3acfa38-a135-11e9-9cda-0a87ae2ba916,3,0,8,0,3,0,3,False,False,False,36,Yates Blvd & 75th St,41.758768,-87.56644,11,KA1503000024,False
a3a482fb-a135-11e9-9cda-0a87ae2ba916,0,3,21,0,0,0,3,True,False,True,36,Desplaines St & Kinzie St,41.888716036,-87.6444478533,27,TA1306000003,False
a3ac4a7c-a135-11e9-9cda-0a87ae2ba916,4,0,7,0,4,0,4,False,False,False,36,Stony Island Ave & 71st St,41.7664929373,-87.5864608775,11,KA1503000045,False
a3a503e5-a135-11e9-9cda-0a87ae2ba916,14,0,5,1,13,1,14,False,False,False,36,Racine Ave & Randolph St,41.884069,-87.656853,19,13155,False
a3a8275e-a135-11e9-9cda-0a87ae2ba916,3,3,9,3,0,3,6,True,False,True,36,Racine Ave & Belmont Ave,41.939743,-87.658865,15,TA1308000019,False
a3a53843-a135-11e9-9cda-0a87ae2ba916,11,0,0,7,4,7,11,False,True,True,36,LaSalle St & Washington St,41.882664,-87.63253,15,13006,False
a3b0dc1f-a135-11e9-9cda-0a87ae2ba916,5,0,6,4,1,4,5,False,False,False,36,Conservatory Dr & Lake St,41.885502,-87.716866,11,518,False
a3a589b9-a135-11e9-9cda-0a87ae2ba916,20,1,1,4,16,4,21,False,False,False,36,Sheffield Ave & Wellington Ave,41.9362534831413,-87.65266209840775,22,TA1307000052,False
a3ac9834-a135-11e9-9cda-0a87ae2ba916,9,0,1,1,8,1,9,False,False,False,36,Kedzie Ave & Chicago Ave,41.89546530305,-87.7061278837,11,KA1504000114,False
a3b38c3f-a135-11e9-9cda-0a87ae2ba916,4,0,11,1,3,1,4,False,False,False,36,Kildare Ave & Montrose Ave,41.96108,-87.73569,15,KA1706005015,False
a3afe6ed-a135-11e9-9cda-0a87ae2ba916,12,0,3,4,8,4,12,False,False,False,36,Kedzie Ave & Bryn Mawr Ave,41.98222975911517,-87.70888656377792,15,KA1504000167,False
a3b4afb6-a135-11e9-9cda-0a87ae2ba916,13,1,0,2,11,2,14,False,True,True,36,Cherry Ave & Blackhawk St,41.907221,-87.655618,15,18069,False
a3b42f5f-a135-11e9-9cda-0a87ae2ba916,4,0,7,0,4,0,4,False,False,False,36,Central Park Ave & Bloomingdale Ave,41.914166,-87.716755,11,18017,False
a3a6ce53-a135-11e9-9cda-0a87ae2ba916,8,0,7,0,8,0,8,False,False,False,36,Clark St & Wellington Ave,41.9364968219,-87.6475386582,15,TA1307000136,False
a3a5e353-a135-11e9-9cda-0a87ae2ba916,10,0,5,6,4,6,10,False,False,False,36,Wentworth Ave & 24th St,41.85008369347577,-87.6321405172348,15,TA1308000026,False
1869036027793202092,6,1,8,0,6,0,7,False,False,False,19,Lavergne Ave & Fullerton Ave,41.924034,-87.751191,15,21356,False
ad9f8858-dc27-43ca-8fdc-78044b22f1fc,5,1,9,0,5,0,6,False,False,False,36,Walden Pkwy & 100th St,41.71216410359803,-87.66773343086243,15,20107,False
a3ae82e0-a135-11e9-9cda-0a87ae2ba916,5,1,5,0,5,0,6,False,False,False,36,Warren Park West,42.001785,-87.688829,11,RP-001,False
a3a94bc8-a135-11e9-9cda-0a87ae2ba916,1,3,11,0,1,0,4,False,False,False,36,Broadway & Sheridan Rd,41.952833,-87.649993,15,13323,False
a3ade2c3-a135-11e9-9cda-0a87ae2ba916,6,1,4,1,5,1,7,False,False,False,36,California Ave & 23rd Pl,41.84910969176,-87.6951398068,11,15689,False
