is_returning,station_id,num_bikes_available,num_docks_available,num_docks_disabled,num_bikes_disabled,last_reported,num_ebikes_available,vehicle_docks_available,is_installed,num_scooters_available,num_scooters_unavailable,vehicle_types_available,is_renting
1,a3a4c0df-a135-11e9-9cda-0a87ae2ba916,10,23,0,4,1700155440,0,"[{'count': 23, 'vehicle_type_ids': ['1', '2', '3']}]",1,1.0,0.0,"[{'count': 10, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",1
1,a3af4b26-a135-11e9-9cda-0a87ae2ba916,3,12,0,0,1700155440,1,"[{'count': 12, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1
1,a3b128de-a135-11e9-9cda-0a87ae2ba916,7,3,0,1,1700155443,0,"[{'count': 3, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3af8642-a135-11e9-9cda-0a87ae2ba916,12,3,0,0,1700155446,1,"[{'count': 3, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 11, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1
1,a3af6c2f-a135-11e9-9cda-0a87ae2ba916,13,1,0,1,1700155449,5,"[{'count': 1, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 8, 'vehicle_type_id': '1'}, {'count': 5, 'vehicle_type_id': '2'}]",1
1,a3a4d588-a135-11e9-9cda-0a87ae2ba916,21,8,1,5,1700155449,1,"[{'count': 8, 'vehicle_type_ids': ['1', '2', '3']}]",1,2.0,3.0,"[{'count': 20, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",1
1,a3ad523f-a135-11e9-9cda-0a87ae2ba916,1,12,0,1,1700155456,1,"[{'count': 12, 'vehicle_type_ids': ['1', '2', '3']}]",1,1.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",1
1,3d1da4c7-23c9-4731-81f5-91db08f6c97f,10,4,0,1,1700155457,0,"[{'count': 4, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 10, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,0f9b826b-8885-4c25-96fd-9e2c2074c34e,2,11,0,2,1700155457,0,"[{'count': 11, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3a4bbba-a135-11e9-9cda-0a87ae2ba916,18,2,0,1,1700155452,8,"[{'count': 2, 'vehicle_type_ids': ['1', '2', '3']}]",1,2.0,0.0,"[{'count': 10, 'vehicle_type_id': '1'}, {'count': 8, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",1
1,a3b143aa-a135-11e9-9cda-0a87ae2ba916,6,5,0,0,1700155452,5,"[{'count': 5, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 5, 'vehicle_type_id': '2'}]",1
1,bc4d498d-c272-4474-beca-10e5268e7253,7,8,0,0,1700155453,0,"[{'count': 8, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3a9ecff-a135-11e9-9cda-0a87ae2ba916,5,9,0,0,1700155457,0,"[{'count': 9, 'vehicle_type_ids': ['1', '2', '3']}]",1,1.0,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",1
1,a3a9e44a-a135-11e9-9cda-0a87ae2ba916,17,11,0,2,1700155458,12,"[{'count': 11, 'vehicle_type_ids': ['1', '2', '3']}]",1,1.0,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 12, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",1
1,a3a4cb42-a135-11e9-9cda-0a87ae2ba916,0,22,0,0,1700155453,0,"[{'count': 22, 'vehicle_type_ids': ['1', '2', '3']}]",1,0.0,1.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1
1,a3b486f2-a135-11e9-9cda-0a87ae2ba916,11,3,0,1,1700155459,0,"[{'count': 3, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 11, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3b4a579-a135-11e9-9cda-0a87ae2ba916,7,7,0,1,1700155463,6,"[{'count': 7, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 6, 'vehicle_type_id': '2'}]",1
1,a3b43eb7-a135-11e9-9cda-0a87ae2ba916,2,9,0,0,1700155463,0,"[{'count': 9, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1867227665093179888,6,8,0,0,1700155461,2,"[{'count': 8, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",1
1,a3b1cf80-a135-11e9-9cda-0a87ae2ba916,5,6,0,0,1700155462,0,"[{'count': 6, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3acbc0b-a135-11e9-9cda-0a87ae2ba916,9,10,0,0,1700155462,1,"[{'count': 10, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 8, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1
1,a3a50ec8-a135-11e9-9cda-0a87ae2ba916,21,18,0,4,1700155462,3,"[{'count': 18, 'vehicle_type_ids': ['1', '2', '3']}]",1,3.0,0.0,"[{'count': 18, 'vehicle_type_id': '1'}, {'count': 3, 'vehicle_type_id': '2'}, {'count': 3, 'vehicle_type_id': '3'}]",1
1,a3a6f2a2-a135-11e9-9cda-0a87ae2ba916,9,6,0,0,1700155470,5,"[{'count': 6, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 5, 'vehicle_type_id': '2'}]",1
1,a3a59915-a135-11e9-9cda-0a87ae2ba916,7,12,0,0,1700155472,1,"[{'count': 12, 'vehicle_type_ids': ['1', '2', '3']}]",1,0.0,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1
1,a3af1cec-a135-11e9-9cda-0a87ae2ba916,8,2,0,1,1700155477,3,"[{'count': 2, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 3, 'vehicle_type_id': '2'}]",1
1,1775509322900183222,0,9,0,2,1700155473,0,"[{'count': 9, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3aa9732-a135-11e9-9cda-0a87ae2ba916,0,16,0,3,1700155476,0,"[{'count': 16, 'vehicle_type_ids': ['1', '2', '3']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1
1,a3a38363-a135-11e9-9cda-0a87ae2ba916,3,33,0,2,1700155476,0,"[{'count': 33, 'vehicle_type_ids': ['1', '2', '3']}]",1,0.0,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1
1,a3a37378-a135-11e9-9cda-0a87ae2ba916,10,41,0,4,1700155481,0,"[{'count': 41, 'vehicle_type_ids': ['1', '2', '3']}]",1,0.0,0.0,"[{'count': 10, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1
1,a3b2659d-a135-11e9-9cda-0a87ae2ba916,9,1,0,1,1700155482,2,"[{'count': 1, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",1
1,a3aaf7bc-a135-11e9-9cda-0a87ae2ba916,2,7,0,1,1700155483,1,"[{'count': 7, 'vehicle_type_ids': ['1', '2', '3']}]",1,1.0,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",1
1,a3a57527-a135-11e9-9cda-0a87ae2ba916,4,20,0,2,1700155483,1,"[{'count': 20, 'vehicle_type_ids': ['1', '2', '3']}]",1,0.0,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1
1,a3b37ce0-a135-11e9-9cda-0a87ae2ba916,6,12,0,1,1700155480,3,"[{'count': 12, 'vehicle_type_ids': ['1', '2', '3']}]",1,0.0,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 3, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1
1,a3acd078-a135-11e9-9cda-0a87ae2ba916,7,4,0,0,1700155479,1,"[{'count': 4, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1
1,a3a405a1-a135-11e9-9cda-0a87ae2ba916,6,9,0,4,1700155480,0,"[{'count': 9, 'vehicle_type_ids': ['1', '2', '3']}]",1,0.0,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1
1,98fe78dc-4efa-4b39-a47c-0d94abcdb221,1,9,0,1,1700155483,1,"[{'count': 9, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1
1,a3aa9c65-a135-11e9-9cda-0a87ae2ba916,5,11,0,3,1700155479,0,"[{'count': 11, 'vehicle_type_ids': ['1', '2', '3']}]",1,0.0,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1
1,a3aad940-a135-11e9-9cda-0a87ae2ba916,3,9,0,2,1700155489,0,"[{'count': 9, 'vehicle_type_ids': ['1', '2', '3']}]",1,1.0,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",1
1,a3aac4f9-a135-11e9-9cda-0a87ae2ba916,10,13,0,0,1700155489,0,"[{'count': 13, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 10, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3b372b1-a135-11e9-9cda-0a87ae2ba916,12,3,0,0,1700155486,4,"[{'count': 3, 'vehicle_type_ids': ['1', '2', '3']}]",1,0.0,0.0,"[{'count': 8, 'vehicle_type_id': '1'}, {'count': 4, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1
1,a3a453fa-a135-11e9-9cda-0a87ae2ba916,25,6,0,0,1700155486,11,"[{'count': 6, 'vehicle_type_ids': ['1', '2', '3']}]",1,0.0,0.0,"[{'count': 14, 'vehicle_type_id': '1'}, {'count': 11, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1
1,a3b2dcf0-a135-11e9-9cda-0a87ae2ba916,0,11,0,0,1700155487,0,"[{'count': 11, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3a786ac-a135-11e9-9cda-0a87ae2ba916,2,16,0,1,1700155488,0,"[{'count': 16, 'vehicle_type_ids': ['1', '2', '3']}]",1,0.0,0.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1
1,a3a40ad8-a135-11e9-9cda-0a87ae2ba916,14,11,1,0,1700155489,2,"[{'count': 11, 'vehicle_type_ids': ['1', '2', '3']}]",1,1.0,0.0,"[{'count': 12, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",1
1,a3af9f99-a135-11e9-9cda-0a87ae2ba916,5,6,0,0,1700155490,0,"[{'count': 6, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3acfa38-a135-11e9-9cda-0a87ae2ba916,3,8,0,0,1700155493,0,"[{'count': 8, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3a781a6-a135-11e9-9cda-0a87ae2ba916,7,2,0,1,1700155493,0,"[{'count': 2, 'vehicle_type_ids': ['1', '2', '3']}]",1,1.0,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",1
1,9e1fbaaa-e872-4505-ada6-5080e62bef77,13,18,0,0,1700155499,0,"[{'count': 18, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 13, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3afc858-a135-11e9-9cda-0a87ae2ba916,4,7,0,0,1700155492,0,"[{'count': 7, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3a482fb-a135-11e9-9cda-0a87ae2ba916,15,6,0,3,1700155496,2,"[{'count': 6, 'vehicle_type_ids': ['1', '2', '3']}]",1,1.0,1.0,"[{'count': 13, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1
1,a3b38c3f-a135-11e9-9cda-0a87ae2ba916,4,11,0,0,1700155496,1,"[{'count': 11, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1
1,a3b4aa91-a135-11e9-9cda-0a87ae2ba916,3,4,0,0,1700155496,0,"[{'count': 4, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3a53843-a135-11e9-9cda-0a87ae2ba916,9,1,0,0,1700155499,7,"[{'count': 1, 'vehicle_type_ids': ['1', '2', '3']}]",1,4.0,1.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 7, 'vehicle_type_id': '2'}, {'count': 4, 'vehicle_type_id': '3'}]",1
1,a3a503e5-a135-11e9-9cda-0a87ae2ba916,10,8,0,0,1700155499,0,"[{'count': 8, 'vehicle_type_ids': ['1', '2', '3']}]",1,0.0,1.0,"[{'count': 10, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1
1,a3aa692e-a135-11e9-9cda-0a87ae2ba916,0,13,0,2,1700155499,0,"[{'count': 13, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3a39d55-a135-11e9-9cda-0a87ae2ba916,9,4,0,2,1700155499,2,"[{'count': 4, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",1
1,a3a8275e-a135-11e9-9cda-0a87ae2ba916,2,11,0,2,1700155500,1,"[{'count': 11, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1
1,a3af9064-a135-11e9-9cda-0a87ae2ba916,9,2,0,0,1700155500,5,"[{'count': 2, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 5, 'vehicle_type_id': '2'}]",1
1,a3ac9834-a135-11e9-9cda-0a87ae2ba916,4,6,0,0,1700155500,1,"[{'count': 6, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1
1,a3af1767-a135-11e9-9cda-0a87ae2ba916,10,12,0,1,1700155501,1,"[{'count': 12, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 9, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1
1,a3afe6ed-a135-11e9-9cda-0a87ae2ba916,13,2,0,0,1700155505,4,"[{'count': 2, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 9, 'vehicle_type_id': '1'}, {'count': 4, 'vehicle_type_id': '2'}]",1
1,a3a589b9-a135-11e9-9cda-0a87ae2ba916,17,4,0,1,1700155502,0,"[{'count': 4, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 17, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3a4daa1-a135-11e9-9cda-0a87ae2ba916,14,8,0,4,1700155503,3,"[{'count': 8, 'vehicle_type_ids': ['1', '2', '3']}]",1,0.0,0.0,"[{'count': 11, 'vehicle_type_id': '1'}, {'count': 3, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1
1,a3b0dc1f-a135-11e9-9cda-0a87ae2ba916,7,4,0,0,1700155502,6,"[{'count': 4, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 6, 'vehicle_type_id': '2'}]",1
1,a3a6ce53-a135-11e9-9cda-0a87ae2ba916,9,6,0,0,1700155504,0,"[{'count': 6, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 9, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3ac4a7c-a135-11e9-9cda-0a87ae2ba916,4,7,0,0,1700155503,0,"[{'count': 7, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3a513e9-a135-11e9-9cda-0a87ae2ba916,13,15,0,2,1700155508,4,"[{'count': 15, 'vehicle_type_ids': ['1', '2', '3']}]",1,1.0,0.0,"[{'count': 9, 'vehicle_type_id': '1'}, {'count': 4, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",1
1,0eeb6baf-c653-4a1a-af17-99f686116b89,7,8,0,0,1700155511,0,"[{'count': 8, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3ade2c3-a135-11e9-9cda-0a87ae2ba916,6,4,0,1,1700155511,1,"[{'count': 4, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1
1,a3a6d371-a135-11e9-9cda-0a87ae2ba916,5,7,0,2,1700155511,0,"[{'count': 7, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3a94bc8-a135-11e9-9cda-0a87ae2ba916,1,11,0,3,1700155511,1,"[{'count': 11, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1
1,a3b42f5f-a135-11e9-9cda-0a87ae2ba916,4,7,0,0,1700155509,0,"[{'count': 7, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3b4afb6-a135-11e9-9cda-0a87ae2ba916,14,0,0,0,1700155509,2,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 12, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",1
1,a3a5e353-a135-11e9-9cda-0a87ae2ba916,8,7,0,0,1700155507,4,"[{'count': 7, 'vehicle_type_ids': ['1', '2', '3']}]",1,0.0,0.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 4, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1
1,a3a3983e-a135-11e9-9cda-0a87ae2ba916,5,6,0,0,1700155507,4,"[{'count': 6, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 4, 'vehicle_type_id': '2'}]",1
1,a3ada52f-a135-11e9-9cda-0a87ae2ba916,5,5,0,1,1700155512,0,"[{'count': 5, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3b41f78-a135-11e9-9cda-0a87ae2ba916,6,19,0,5,1700155513,1,"[{'count': 19, 'vehicle_type_ids': ['1', '2', '3']}]",1,0.0,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1
1,1863878044896486356,11,4,0,0,1700155513,5,"[{'count': 4, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 5, 'vehicle_type_id': '2'}]",1
1,ad9f8858-dc27-43ca-8fdc-78044b22f1fc,5,9,0,1,1700155514,0,"[{'count': 9, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3b424f6-a135-11e9-9cda-0a87ae2ba916,5,10,0,0,1700155517,2,"[{'count': 10, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",1
1,a3ae82e0-a135-11e9-9cda-0a87ae2ba916,5,5,0,1,1700155517,0,"[{'count': 5, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3a9a24f-a135-11e9-9cda-0a87ae2ba916,4,9,0,0,1700155429,2,"[{'count': 9, 'vehicle_type_ids': ['1', '2', '3']}]",1,2.0,0.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}, {'count': 2, 'vehicle_type_id': '3'}]",1
1,a3b0104c-a135-11e9-9cda-0a87ae2ba916,9,4,0,2,1700155430,0,"[{'count': 4, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 9, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3a37e26-a135-11e9-9cda-0a87ae2ba916,8,14,0,0,1700155430,0,"[{'count': 14, 'vehicle_type_ids': ['1', '2', '3']}]",1,0.0,0.0,"[{'count': 8, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1
1,a3aa0699-a135-11e9-9cda-0a87ae2ba916,17,3,0,3,1700155429,7,"[{'count': 3, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 10, 'vehicle_type_id': '1'}, {'count': 7, 'vehicle_type_id': '2'}]",1
1,a3a3d1b8-a135-11e9-9cda-0a87ae2ba916,4,10,0,0,1700155437,0,"[{'count': 10, 'vehicle_type_ids': ['1', '2', '3']}]",1,0.0,1.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1
1,a3a7b936-a135-11e9-9cda-0a87ae2ba916,1,6,0,4,1700155433,0,"[{'count': 6, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,a3a7258b-a135-11e9-9cda-0a87ae2ba916,10,3,0,0,1700155435,1,"[{'count': 3, 'vehicle_type_ids': ['1', '2', '3']}]",1,2.0,0.0,"[{'count': 9, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 2, 'vehicle_type_id': '3'}]",1
1,a3a5ce97-a135-11e9-9cda-0a87ae2ba916,2,16,0,1,1700155520,0,"[{'count': 16, 'vehicle_type_ids': ['1', '2', '3']}]",1,0.0,0.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1
1,a3a9bbf0-a135-11e9-9cda-0a87ae2ba916,5,10,0,0,1700155521,0,"[{'count': 10, 'vehicle_type_ids': ['1', '2', '3']}]",1,0.0,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1
1,bbf9b599-1873-4133-b670-a0ef9e5c429c,4,11,0,0,1700155519,1,"[{'count': 11, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1
1,a3a9d529-a135-11e9-9cda-0a87ae2ba916,10,9,0,2,1700155522,2,"[{'count': 9, 'vehicle_type_ids': ['1', '2', '3']}]",1,2.0,0.0,"[{'count': 8, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}, {'count': 2, 'vehicle_type_id': '3'}]",1
1,a3b49b4c-a135-11e9-9cda-0a87ae2ba916,14,0,0,1,1700155522,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 13, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1
1,a3b1db23-a135-11e9-9cda-0a87ae2ba916,9,2,0,0,1700155522,1,"[{'count': 2, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 8, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1
