vehicle_docks_available,num_bikes_disabled,num_scooters_available,num_docks_available,num_docks_disabled,is_installed,is_renting,last_reported,num_bikes_available,num_scooters_unavailable,vehicle_types_available,num_ebikes_available,station_id,is_returning
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 9}]",1,3.0,9,0,1,1,1700176595,5,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}, {'count': 3, 'vehicle_type_id': '3'}]",2,a3a434ce-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 5}]",2,0.0,5,0,1,1,1700176593,4,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,a3b22815-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 3}]",0,0.0,3,0,1,1,1700176593,12,0.0,"[{'count': 10, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,a3aa91f4-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 6}]",0,0.0,6,0,1,1,1700176591,5,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 4, 'vehicle_type_id': '2'}]",4,a3adbedf-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 3}]",2,0.0,3,0,1,1,1700176591,10,0.0,"[{'count': 10, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3b3686c-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 12}]",5,0.0,12,0,1,1,1700176591,2,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,a3a89488-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 11}]",0,0.0,11,0,1,1,1700176596,4,0.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1861613253877461614,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 3}]",0,0.0,3,0,1,1,1700176598,8,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,a3af5804-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 2}]",0,0.0,2,0,1,1,1700176478,13,0.0,"[{'count': 10, 'vehicle_type_id': '1'}, {'count': 3, 'vehicle_type_id': '2'}]",3,a3a6f2a2-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 3}]",1,0.0,3,0,1,1,1700176484,7,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,a3af1cec-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 9}]",1,0.0,9,0,1,1,1700176481,5,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",2,a3a7c341-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 6}]",0,0.0,6,0,1,1,1700176483,5,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,a3af9f99-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 9}]",3,0.0,9,0,1,1,1700176486,7,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",0,a3aa9c65-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 11}]",1,0.0,11,0,1,1,1700176487,3,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3ad6c01-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 4}]",0,0.0,4,0,1,1,1700176486,7,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,a3acd078-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 5}]",0,0.0,5,0,1,1,1700176494,10,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 3, 'vehicle_type_id': '2'}]",3,1861997616150114834,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 1}]",1,0.0,1,0,1,1,1700176490,9,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,a3b2659d-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 6}]",0,0.0,6,0,1,1,1700176491,5,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3ac4a7c-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 11}]",0,,11,0,1,1,1700176495,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3b2dcf0-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 9}]",1,0.0,9,0,1,1,1700176492,1,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,98fe78dc-4efa-4b39-a47c-0d94abcdb221,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 13}]",1,1.0,13,0,1,1,1700176489,4,0.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",2,a3b37ce0-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 7}]",0,0.0,7,0,1,1,1700176499,4,0.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3afc858-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 5}]",0,0.0,5,0,1,1,1700176500,10,0.0,"[{'count': 10, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3adce47-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 49}]",4,0.0,49,0,1,1,1700176498,0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",0,a3a78bc0-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 4}]",0,0.0,4,0,1,1,1700176500,3,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3b4aa91-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 13}]",0,0.0,13,0,1,1,1700176501,6,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1,a3a59915-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 9}]",0,0.0,9,0,1,1,1700176504,6,0.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,a3b38c3f-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 8}]",1,0.0,8,0,1,1,1700176505,6,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1869036027793202092,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 4}]",2,0.0,4,0,1,1,1700176507,9,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,a3a39d55-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 10}]",0,0.0,10,0,1,1,1700176502,5,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",0,a3b372b1-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 13}]",0,1.0,13,0,1,1,1700176506,0,2.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",0,a3a53843-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 13}]",2,0.0,13,0,1,1,1700176508,0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3a8275e-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 18}]",1,0.0,18,0,1,1,1700176510,12,0.0,"[{'count': 10, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,9e1fbaaa-e872-4505-ada6-5080e62bef77,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 6}]",0,1.0,6,0,1,1,1700176514,7,0.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 3, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",3,a3aad940-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 7}]",1,0.0,7,0,1,1,1700176511,15,0.0,"[{'count': 12, 'vehicle_type_id': '1'}, {'count': 3, 'vehicle_type_id': '2'}]",3,a3af1767-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 2}]",2,0.0,2,0,1,1,1700176516,7,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,a3b28b4a-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 2}]",1,0.0,2,0,1,1,1700176516,19,0.0,"[{'count': 16, 'vehicle_type_id': '1'}, {'count': 3, 'vehicle_type_id': '2'}]",3,a3a589b9-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 7}]",1,0.0,7,0,1,1,1700176517,6,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3b4afb6-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 7}]",0,0.0,7,0,1,1,1700176515,4,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 3, 'vehicle_type_id': '2'}]",3,a3a3983e-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 4}]",0,0.0,4,0,1,1,1700176515,7,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 6, 'vehicle_type_id': '2'}]",6,a3b0dc1f-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 8}]",0,0.0,8,0,1,1,1700176518,7,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,0eeb6baf-c653-4a1a-af17-99f686116b89,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 3}]",1,0.0,3,0,1,1,1700176522,7,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3ae82e0-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 50}]",5,0.0,50,0,1,1,1700176525,0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",0,a3a37378-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 8}]",1,0.0,8,0,1,1,1700176519,6,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,ad9f8858-dc27-43ca-8fdc-78044b22f1fc,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 8}]",0,0.0,8,0,1,1,1700176524,3,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3acfa38-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 3}]",5,1.0,3,0,1,1,1700176524,22,0.0,"[{'count': 11, 'vehicle_type_id': '1'}, {'count': 11, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",11,a3b41f78-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 9}]",0,0.0,9,0,1,1,1700176529,6,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",0,a3a9bbf0-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 9}]",0,0.0,9,0,1,1,1700176532,6,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,2f5957e4-e83a-4d5a-b073-ec9422989315,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 15}]",0,0.0,15,1,1,1,1700176527,11,0.0,"[{'count': 9, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",2,a3a40ad8-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 7}]",0,0.0,7,0,1,1,1700176526,8,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 3, 'vehicle_type_id': '2'}]",3,a3b424f6-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 7}]",2,0.0,7,0,1,1,1700176528,10,0.0,"[{'count': 8, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,a3b0e657-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",1,0.0,0,0,1,1,1700176528,14,0.0,"[{'count': 13, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,a3b49b4c-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 7}]",1,0.0,7,0,1,1,1700176537,3,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3a7a4fc-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 5}]",1,0.0,5,0,1,1,1700176537,9,0.0,"[{'count': 9, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,7dc58bb9-24de-4544-9a12-c3975139370f,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 12}]",0,0.0,12,0,1,1,1700176533,3,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,ce334dea-c5ba-45ca-a52d-39dc161683b0,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 4}]",0,0.0,4,0,1,1,1700176534,7,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,a3b2956a-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 3}]",1,0.0,3,0,1,1,1700176532,7,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3ade2c3-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 7}]",0,0.0,7,0,1,1,1700176532,8,0.0,"[{'count': 8, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,4b4b0d88-80e0-4ef9-a8d1-cdd6a16722f9,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 10}]",1,0.0,10,0,1,1,1700176535,8,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1,a3a786ac-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 5}]",1,0.0,5,0,1,1,1700176538,5,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3b24c1f-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 7}]",2,0.0,7,0,1,1,1700176538,6,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,6997d1fb-9887-4c15-b5db-524d45a2f101,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 6}]",0,0.0,6,0,1,1,1700176540,5,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,a3ad9ad9-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 32}]",0,6.0,32,0,1,1,1700176542,5,0.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 3, 'vehicle_type_id': '2'}, {'count': 6, 'vehicle_type_id': '3'}]",3,a3a43f48-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 3}]",0,6.0,3,0,1,1,1700176548,6,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 6, 'vehicle_type_id': '3'}]",1,a3a7be40-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 7}]",1,0.0,7,0,1,1,1700176549,3,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 3, 'vehicle_type_id': '2'}]",3,a3add365-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 10}]",1,0.0,10,0,1,1,1700176543,4,0.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,34dc92b5-7cb7-4536-856b-46644d31b48c,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 8}]",3,0.0,8,0,1,1,1700176544,12,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 6, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",6,a3a9d529-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 8}]",2,0.0,8,0,1,1,1700176547,9,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 6, 'vehicle_type_id': '2'}]",6,a3aa7db3-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 3}]",3,0.0,3,0,1,1,1700176544,13,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 6, 'vehicle_type_id': '2'}]",6,a3aa2abb-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 6}]",0,1.0,6,0,1,1,1700176544,12,0.0,"[{'count': 12, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",0,a3a9da3b-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 7}]",2,2.0,7,0,1,1,1700176544,4,0.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}, {'count': 2, 'vehicle_type_id': '3'}]",2,a3acef62-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 38}]",1,0.0,38,0,1,1,1700176546,4,0.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",2,a3a4591a-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 6}]",1,0.0,6,0,1,1,1700176546,7,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,1861589903150238332,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 5}]",8,0.0,5,0,1,1,1700176550,14,0.0,"[{'count': 13, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,a3a86c05-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 5}]",0,0.0,5,0,1,1,1700176553,2,0.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3b0f5c9-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",2,0.0,0,0,1,1,1700176554,9,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,1775509322900183222,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 20}]",1,0.0,20,0,1,1,1700176551,2,0.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",0,a3a3e158-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 25}]",0,1.0,25,0,1,1,1700176551,1,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",0,a3a55b3e-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 2}]",0,0.0,2,0,1,1,1700176553,13,0.0,"[{'count': 8, 'vehicle_type_id': '1'}, {'count': 4, 'vehicle_type_id': '2'}]",5,a3afe6ed-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 3}]",1,0.0,3,0,1,1,1700176553,11,0.0,"[{'count': 10, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,a3afa4c3-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 5}]",0,0.0,5,0,1,1,1700176553,6,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3ada002-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 19}]",0,0.0,19,0,1,1,1700176553,8,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1,a3a56075-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 12}]",0,1.0,12,0,1,1,1700176558,2,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",1,a3a9a24f-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 2}]",0,0.0,2,0,1,1,1700176559,9,0.0,"[{'count': 8, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,a3b1db23-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 1}]",2,0.0,1,0,1,1,1700176559,12,0.0,"[{'count': 10, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,a3b0104c-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 5}]",1,0.0,5,0,1,1,1700176558,9,0.0,"[{'count': 8, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,a3b486f2-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 8}]",0,2.0,8,0,1,1,1700176558,5,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 2, 'vehicle_type_id': '3'}]",0,a3ac2b9c-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 9}]",1,1.0,9,0,1,1,1700176558,8,0.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 4, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",4,a3a5ce97-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 13}]",1,0.0,13,0,1,1,1700176555,0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",0,a3a3c174-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 3}]",0,0.0,3,0,1,1,1700176561,8,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,a3b2b419-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 5}]",4,0.0,5,0,1,1,1700176563,2,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,a3a7b936-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 11}]",2,0.0,11,0,1,1,1700176564,2,0.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,0f9b826b-8885-4c25-96fd-9e2c2074c34e,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 4}]",0,0.0,4,0,1,1,1700176567,10,0.0,"[{'count': 10, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",0,a3a3d1b8-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 6}]",1,0.0,6,0,1,1,1700176567,8,0.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 4, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",4,a3a5e353-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 25}]",1,0.0,25,0,1,1,1700176561,3,2.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",0,a3a7e19b-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 6}]",0,0.0,6,0,1,1,1700176562,4,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,a3ac9834-a135-11e9-9cda-0a87ae2ba916,1
