vehicle_docks_available,num_bikes_disabled,num_scooters_available,num_docks_available,num_docks_disabled,is_installed,is_renting,last_reported,num_bikes_available,num_scooters_unavailable,vehicle_types_available,num_ebikes_available,station_id,is_returning
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 5}]",2,0.0,5,0,1,1,1700177840,7,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1,a3a3a7b4-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 7}]",1,0.0,7,0,1,1,1700177841,6,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3ad8aa3-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 5}]",0,0.0,5,0,1,1,1700177841,6,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,a3a88a6d-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 5}]",0,0.0,5,0,1,1,1700177839,6,0.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,a3ad7b51-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 24}]",2,0.0,24,0,1,1,1700177839,12,0.0,"[{'count': 12, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",0,a3a4ea00-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 4}]",1,0.0,4,0,1,1,1700177842,6,0.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,a3ad42c3-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 8}]",0,0.0,8,0,1,1,1700177843,7,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,a77136ee-060b-433b-88d0-ec74af1ef7ad,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 11}]",1,0.0,11,1,1,1,1700177846,6,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1,a3a44ec7-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 3}]",4,0.0,3,0,1,1,1700177848,4,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,a3b20e8a-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 12}]",0,0.0,12,0,1,1,1700177851,3,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,87d2a090-22cd-471b-b622-fef3923999dd,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 4}]",4,0.0,4,0,1,1,1700177852,7,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,a3b3968b-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 14}]",0,0.0,14,0,1,1,1700177852,1,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,8fd03909-317e-4b6c-b8e9-f4c28b4c90b1,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 6}]",0,0.0,6,0,1,1,1700177853,9,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 4, 'vehicle_type_id': '2'}]",4,a3a61a0b-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 3}]",1,0.0,3,0,1,1,1700177849,11,0.0,"[{'count': 11, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,7e435d2a-617e-4c3f-bed0-a8801c20f265,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 10}]",2,0.0,10,0,1,1,1700177849,3,0.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,a3b0bd42-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 4}]",1,0.0,4,0,1,1,1700177847,6,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,a3b0eb93-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 5}]",0,0.0,5,0,1,1,1700177847,6,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,a3add889-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 15}]",0,2.0,15,0,1,1,1700177847,2,0.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 2, 'vehicle_type_id': '3'}]",0,a3b3820c-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 8}]",0,5.0,8,0,1,1,1700177847,6,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 5, 'vehicle_type_id': '3'}]",1,a3ad2843-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 5}]",0,0.0,5,0,1,1,1700177847,6,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3b45e26-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 1}]",1,0.0,1,0,1,1,1700177853,9,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,a3a9acc5-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 7}]",0,0.0,7,0,1,1,1700177853,4,0.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,a3b1efd6-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 4}]",0,0.0,4,0,1,1,1700177854,7,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1850867138125484782,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 14}]",0,0.0,14,0,1,1,1700177853,1,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",0,a3ac83bc-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 8}]",0,0.0,8,0,1,1,1700177853,7,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,391d5cd8-c87c-42f8-94df-823f94284005,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 4}]",0,0.0,4,0,1,1,1700177854,11,0.0,"[{'count': 8, 'vehicle_type_id': '1'}, {'count': 3, 'vehicle_type_id': '2'}]",3,a3a771c2-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 3}]",0,0.0,3,0,1,1,1700177855,8,0.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 4, 'vehicle_type_id': '2'}]",4,1861588043429399408,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 10}]",0,0.0,10,0,1,1,1700177855,1,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3b46866-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 4}]",1,0.0,4,0,1,1,1700177856,5,1.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1,a3a57a52-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 14}]",2,0.0,14,0,1,1,1700177856,3,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",0,a3a5f0b8-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 8}]",3,0.0,8,0,1,1,1700177857,4,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,a3a5b496-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 3}]",2,0.0,3,0,1,1,1700177857,13,0.0,"[{'count': 13, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",0,a3a7dc8c-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 10}]",0,1.0,9,0,1,1,1700177858,5,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 5, 'vehicle_type_id': '2'}]",5,a3aa4f80-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 12}]",0,0.0,12,0,1,1,1700177741,3,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,ce334dea-c5ba-45ca-a52d-39dc161683b0,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 9}]",0,0.0,9,0,1,1,1700177739,6,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,2f5957e4-e83a-4d5a-b073-ec9422989315,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 7}]",0,0.0,7,0,1,1,1700177740,8,0.0,"[{'count': 8, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,4b4b0d88-80e0-4ef9-a8d1-cdd6a16722f9,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 10}]",1,0.0,10,0,1,1,1700177751,4,0.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,34dc92b5-7cb7-4536-856b-46644d31b48c,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 7}]",1,0.0,7,0,1,1,1700177744,3,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3a7a4fc-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 5}]",1,0.0,5,0,1,1,1700177744,9,0.0,"[{'count': 9, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,7dc58bb9-24de-4544-9a12-c3975139370f,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 6}]",0,0.0,6,0,1,1,1700177748,5,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,a3ad9ad9-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 7}]",1,0.0,7,0,1,1,1700177758,3,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 3, 'vehicle_type_id': '2'}]",3,a3add365-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 5}]",0,1.0,5,0,1,1,1700177752,13,0.0,"[{'count': 11, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",2,a3a9da3b-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 6}]",1,0.0,6,0,1,1,1700177753,7,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,1861589903150238332,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 8}]",2,0.0,8,0,1,1,1700177754,9,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 6, 'vehicle_type_id': '2'}]",6,a3aa7db3-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 3}]",3,0.0,3,0,1,1,1700177751,13,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 6, 'vehicle_type_id': '2'}]",6,a3aa2abb-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 6}]",1,2.0,6,0,1,1,1700177752,6,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 3, 'vehicle_type_id': '2'}, {'count': 2, 'vehicle_type_id': '3'}]",3,a3acef62-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 5}]",8,0.0,5,0,1,1,1700177757,14,0.0,"[{'count': 13, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,a3a86c05-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 25}]",0,0.0,25,0,1,1,1700177759,2,0.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",0,a3a55b3e-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 12}]",0,1.0,12,0,1,1,1700177765,2,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",1,a3a9a24f-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 5}]",0,0.0,5,0,1,1,1700177762,2,0.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3b0f5c9-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 3}]",0,0.0,3,0,1,1,1700177768,8,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,a3b2b419-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 7}]",0,2.0,7,0,1,1,1700177766,5,1.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 2, 'vehicle_type_id': '3'}]",1,a3ac2b9c-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 1}]",2,0.0,1,0,1,1,1700177767,12,0.0,"[{'count': 10, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,a3b0104c-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 5}]",2,0.0,5,0,1,1,1700177767,8,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,a3b486f2-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 14}]",0,0.0,14,0,1,1,1700177770,1,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",0,a3a7258b-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 6}]",4,0.0,6,0,1,1,1700177770,1,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3a7b936-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 14}]",0,0.0,14,0,1,1,1700177777,1,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3af4b26-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 5}]",0,0.0,5,0,1,1,1700177774,9,0.0,"[{'count': 9, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",0,a3a3d1b8-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 3}]",1,0.0,3,0,1,1,1700177778,7,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3b128de-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 19}]",4,2.0,19,0,1,1,1700177779,14,0.0,"[{'count': 13, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 2, 'vehicle_type_id': '3'}]",1,a3a4c0df-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 5}]",0,5.0,5,0,1,1,1700177776,5,0.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 5, 'vehicle_type_id': '3'}]",1,a3a7be40-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 9}]",0,0.0,9,0,1,1,1700177786,6,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 3, 'vehicle_type_id': '2'}]",3,87c01e57-8a00-430d-9eb3-2abe51e535dd,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 2}]",0,0.0,2,0,1,1,1700177782,13,0.0,"[{'count': 12, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,a3af8642-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 5}]",1,0.0,5,0,1,1,1700177785,5,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3ada52f-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 37}]",0,3.0,37,0,1,1,1700177780,3,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 3, 'vehicle_type_id': '3'}]",0,a3a43f48-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",2,0.0,0,0,1,1,1700177783,12,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 6, 'vehicle_type_id': '2'}]",6,a3a6d371-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 11}]",7,1.0,11,1,1,1,1700177789,17,3.0,"[{'count': 16, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",1,a3a4d588-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 4}]",1,0.0,4,0,1,1,1700177792,10,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 4, 'vehicle_type_id': '2'}]",4,1863878044896486356,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 4}]",1,0.0,4,0,1,1,1700177792,10,0.0,"[{'count': 10, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,3d1da4c7-23c9-4731-81f5-91db08f6c97f,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 13}]",0,0.0,13,0,1,1,1700177788,2,0.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,6849c4e2-cffa-432b-8d83-5c0524594b4f,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 41}]",1,0.0,41,0,1,1,1700177788,1,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",0,a3a4591a-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 26}]",2,0.0,26,0,1,1,1700177796,10,0.0,"[{'count': 9, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1,a3a38363-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 28}]",3,0.0,28,0,1,1,1700177796,0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",0,a3a9e44a-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 8}]",0,0.0,8,0,1,1,1700177790,7,0.0,"[{'count': 7, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,bc4d498d-c272-4474-beca-10e5268e7253,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 11}]",0,0.0,11,0,1,1,1700177791,4,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,bbf9b599-1873-4133-b670-a0ef9e5c429c,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 1}]",2,0.0,1,0,1,1,1700177787,12,0.0,"[{'count': 8, 'vehicle_type_id': '1'}, {'count': 4, 'vehicle_type_id': '2'}]",4,a3af6c2f-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 12}]",0,0.0,12,0,1,1,1700177794,3,0.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",1,a3a9ecff-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 9}]",1,0.0,9,0,1,1,1700177794,5,0.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 3, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",3,a3ad523f-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 7}]",0,0.0,7,0,1,1,1700177795,7,0.0,"[{'count': 3, 'vehicle_type_id': '1'}, {'count': 4, 'vehicle_type_id': '2'}]",4,1867227665093179888,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 6}]",0,0.0,6,0,1,1,1700177797,5,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3b1cf80-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 9}]",1,0.0,9,0,1,1,1700177798,5,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1867616044298100822,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 6}]",1,0.0,6,0,1,1,1700177798,12,0.0,"[{'count': 12, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3ad711d-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 14}]",0,0.0,14,0,1,1,1700177799,5,0.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}]",1,a3acbc0b-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 6}]",0,0.0,6,0,1,1,1700177799,5,0.0,"[{'count': 1, 'vehicle_type_id': '1'}, {'count': 4, 'vehicle_type_id': '2'}]",4,a3b143aa-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 2}]",0,0.0,2,0,1,1,1700177799,9,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 3, 'vehicle_type_id': '2'}]",3,a3b43eb7-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 4}]",1,0.0,4,0,1,1,1700177800,10,0.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 5, 'vehicle_type_id': '2'}]",6,a3b4a579-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 3}]",0,0.0,3,0,1,1,1700177807,12,0.0,"[{'count': 10, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,a3a6f2a2-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 1}]",2,0.0,1,0,1,1,1700177806,8,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,1775509322900183222,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 19}]",0,,19,0,1,1,1700177805,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",0,a3a974e1-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 27}]",4,1.0,28,0,1,1,1700177803,13,1.0,"[{'count': 9, 'vehicle_type_id': '1'}, {'count': 4, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",4,a3a50ec8-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 3}]",1,0.0,3,0,1,1,1700177812,7,0.0,"[{'count': 5, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}]",2,a3af1cec-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 11}]",2,0.0,11,0,1,1,1700177812,2,0.0,"[{'count': 2, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,0f9b826b-8885-4c25-96fd-9e2c2074c34e,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 8}]",3,1.0,8,0,1,1,1700177812,7,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 1, 'vehicle_type_id': '2'}, {'count': 1, 'vehicle_type_id': '3'}]",1,a3aa9732-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 5}]",0,0.0,5,0,1,1,1700177809,10,0.0,"[{'count': 10, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,a3adce47-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 8}]",1,0.0,8,0,1,1,1700177809,6,0.0,"[{'count': 4, 'vehicle_type_id': '1'}, {'count': 2, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",2,a3a7c341-a135-11e9-9cda-0a87ae2ba916,1
"[{'vehicle_type_ids': ['1', '2', '3'], 'count': 21}]",1,0.0,21,0,1,1,1700177815,6,0.0,"[{'count': 6, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}, {'count': 0, 'vehicle_type_id': '3'}]",0,a3a56075-a135-11e9-9cda-0a87ae2ba916,1
